,state,year,month,indicator,overdose_deaths,state_name,Date_Month_Year
28574,NC,2017,9,Number of Drug Overdose Deaths,"2,320",North Carolina,9 2017
28592,NC,2018,4,Number of Drug Overdose Deaths,"2,282",North Carolina,4 2018
28606,NC,2018,8,Number of Drug Overdose Deaths,"2,224",North Carolina,8 2018
28619,NC,2018,12,Number of Drug Overdose Deaths,"2,246",North Carolina,12 2018
28630,NC,2018,2,Number of Drug Overdose Deaths,"2,331",North Carolina,2 2018
28642,NC,2018,1,Number of Drug Overdose Deaths,"2,358",North Carolina,1 2018
28653,NC,2018,7,Number of Drug Overdose Deaths,"2,272",North Carolina,7 2018
28666,NC,2018,6,Number of Drug Overdose Deaths,"2,287",North Carolina,6 2018
28678,NC,2018,3,Number of Drug Overdose Deaths,"2,293",North Carolina,3 2018
28691,NC,2018,5,Number of Drug Overdose Deaths,"2,288",North Carolina,5 2018
28703,NC,2018,11,Number of Drug Overdose Deaths,"2,275",North Carolina,11 2018
28710,NC,2018,10,Number of Drug Overdose Deaths,"2,245",North Carolina,10 2018
28720,NC,2018,9,Number of Drug Overdose Deaths,"2,231",North Carolina,9 2018
28732,NC,2019,4,Number of Drug Overdose Deaths,"2,323",North Carolina,4 2019
28746,NC,2019,8,Number of Drug Overdose Deaths,"2,266",North Carolina,8 2019
28762,NC,2019,12,Number of Drug Overdose Deaths,"2,236",North Carolina,12 2019
28774,NC,2019,2,Number of Drug Overdose Deaths,"2,263",North Carolina,2 2019
28778,NC,2019,1,Number of Drug Overdose Deaths,"2,225",North Carolina,1 2019
28797,NC,2019,7,Number of Drug Overdose Deaths,"2,288",North Carolina,7 2019
28810,NC,2019,6,Number of Drug Overdose Deaths,"2,285",North Carolina,6 2019
28818,NC,2019,3,Number of Drug Overdose Deaths,"2,315",North Carolina,3 2019
28835,NC,2019,5,Number of Drug Overdose Deaths,"2,300",North Carolina,5 2019
28847,NC,2019,11,Number of Drug Overdose Deaths,"2,249",North Carolina,11 2019
28856,NC,2019,10,Number of Drug Overdose Deaths,"2,252",North Carolina,10 2019
28867,NC,2019,9,Number of Drug Overdose Deaths,"2,256",North Carolina,9 2019
28883,NC,2020,4,Number of Drug Overdose Deaths,"2,422",North Carolina,4 2020
28893,NC,2020,8,Number of Drug Overdose Deaths,"2,889",North Carolina,8 2020
28904,NC,2020,12,Number of Drug Overdose Deaths,"3,121",North Carolina,12 2020
28914,NC,2020,2,Number of Drug Overdose Deaths,"2,307",North Carolina,2 2020
28931,NC,2020,1,Number of Drug Overdose Deaths,"2,279",North Carolina,1 2020
28940,NC,2020,7,Number of Drug Overdose Deaths,"2,770",North Carolina,7 2020
28954,NC,2020,6,Number of Drug Overdose Deaths,"2,661",North Carolina,6 2020
28964,NC,2020,3,Number of Drug Overdose Deaths,"2,327",North Carolina,3 2020
28975,NC,2020,5,Number of Drug Overdose Deaths,"2,598",North Carolina,5 2020
28986,NC,2020,11,Number of Drug Overdose Deaths,"3,049",North Carolina,11 2020
28997,NC,2020,10,Number of Drug Overdose Deaths,"2,972",North Carolina,10 2020
29015,NC,2020,9,Number of Drug Overdose Deaths,"2,924",North Carolina,9 2020
29027,NC,2021,4,Number of Drug Overdose Deaths,"3,450",North Carolina,4 2021
29036,NC,2021,8,Number of Drug Overdose Deaths,"3,569",North Carolina,8 2021
29045,NC,2021,12,Number of Drug Overdose Deaths,"3,900",North Carolina,12 2021
29059,NC,2021,2,Number of Drug Overdose Deaths,"3,282",North Carolina,2 2021
29070,NC,2021,1,Number of Drug Overdose Deaths,"3,221",North Carolina,1 2021
29087,NC,2021,7,Number of Drug Overdose Deaths,"3,538",North Carolina,7 2021
29098,NC,2021,6,Number of Drug Overdose Deaths,"3,479",North Carolina,6 2021
29107,NC,2021,3,Number of Drug Overdose Deaths,"3,401",North Carolina,3 2021
29122,NC,2021,5,Number of Drug Overdose Deaths,"3,424",North Carolina,5 2021
29132,NC,2021,11,Number of Drug Overdose Deaths,"3,777",North Carolina,11 2021
29146,NC,2021,10,Number of Drug Overdose Deaths,"3,722",North Carolina,10 2021
29157,NC,2021,9,Number of Drug Overdose Deaths,"3,647",North Carolina,9 2021
29165,NC,2022,4,Number of Drug Overdose Deaths,"3,860",North Carolina,4 2022
29179,NC,2022,8,Number of Drug Overdose Deaths,"3,286",North Carolina,8 2022
29188,NC,2022,2,Number of Drug Overdose Deaths,"3,894",North Carolina,2 2022
29202,NC,2022,1,Number of Drug Overdose Deaths,"3,868",North Carolina,1 2022
29213,NC,2022,7,Number of Drug Overdose Deaths,"3,569",North Carolina,7 2022
29231,NC,2022,6,Number of Drug Overdose Deaths,"3,768",North Carolina,6 2022
29239,NC,2022,3,Number of Drug Overdose Deaths,"3,865",North Carolina,3 2022
29255,NC,2022,5,Number of Drug Overdose Deaths,"3,788",North Carolina,5 2022
29256,ND,2015,4,Number of Drug Overdose Deaths,61,North Dakota,4 2015
29261,ND,2015,8,Number of Drug Overdose Deaths,70,North Dakota,8 2015
29262,ND,2015,12,Number of Drug Overdose Deaths,66,North Dakota,12 2015
29266,ND,2015,2,Number of Drug Overdose Deaths,65,North Dakota,2 2015
29270,ND,2015,1,Number of Drug Overdose Deaths,65,North Dakota,1 2015
29273,ND,2015,7,Number of Drug Overdose Deaths,68,North Dakota,7 2015
29275,ND,2015,6,Number of Drug Overdose Deaths,71,North Dakota,6 2015
29277,ND,2015,3,Number of Drug Overdose Deaths,64,North Dakota,3 2015
29282,ND,2015,5,Number of Drug Overdose Deaths,67,North Dakota,5 2015
29284,ND,2015,11,Number of Drug Overdose Deaths,63,North Dakota,11 2015
29287,ND,2015,10,Number of Drug Overdose Deaths,68,North Dakota,10 2015
29289,ND,2015,9,Number of Drug Overdose Deaths,71,North Dakota,9 2015
29293,ND,2016,4,Number of Drug Overdose Deaths,73,North Dakota,4 2016
29297,ND,2016,8,Number of Drug Overdose Deaths,68,North Dakota,8 2016
29298,ND,2016,12,Number of Drug Overdose Deaths,80,North Dakota,12 2016
29302,ND,2016,2,Number of Drug Overdose Deaths,59,North Dakota,2 2016
29306,ND,2016,1,Number of Drug Overdose Deaths,62,North Dakota,1 2016
29308,ND,2016,7,Number of Drug Overdose Deaths,65,North Dakota,7 2016
29312,ND,2016,6,Number of Drug Overdose Deaths,65,North Dakota,6 2016
29315,ND,2016,3,Number of Drug Overdose Deaths,66,North Dakota,3 2016
29318,ND,2016,5,Number of Drug Overdose Deaths,66,North Dakota,5 2016
29321,ND,2016,11,Number of Drug Overdose Deaths,79,North Dakota,11 2016
29324,ND,2016,10,Number of Drug Overdose Deaths,73,North Dakota,10 2016
29326,ND,2016,9,Number of Drug Overdose Deaths,72,North Dakota,9 2016
29330,ND,2017,4,Number of Drug Overdose Deaths,78,North Dakota,4 2017
29333,ND,2017,8,Number of Drug Overdose Deaths,81,North Dakota,8 2017
29336,ND,2017,12,Number of Drug Overdose Deaths,76,North Dakota,12 2017
29339,ND,2017,2,Number of Drug Overdose Deaths,84,North Dakota,2 2017
29342,ND,2017,1,Number of Drug Overdose Deaths,81,North Dakota,1 2017
29345,ND,2017,7,Number of Drug Overdose Deaths,83,North Dakota,7 2017
29347,ND,2017,6,Number of Drug Overdose Deaths,81,North Dakota,6 2017
29351,ND,2017,3,Number of Drug Overdose Deaths,80,North Dakota,3 2017
29354,ND,2017,5,Number of Drug Overdose Deaths,80,North Dakota,5 2017
29356,ND,2017,11,Number of Drug Overdose Deaths,74,North Dakota,11 2017
29360,ND,2017,10,Number of Drug Overdose Deaths,75,North Dakota,10 2017
29361,ND,2017,9,Number of Drug Overdose Deaths,77,North Dakota,9 2017
29365,ND,2018,4,Number of Drug Overdose Deaths,76,North Dakota,4 2018
29369,ND,2018,8,Number of Drug Overdose Deaths,67,North Dakota,8 2018
29372,ND,2018,12,Number of Drug Overdose Deaths,70,North Dakota,12 2018
29375,ND,2018,2,Number of Drug Overdose Deaths,78,North Dakota,2 2018
29377,ND,2018,1,Number of Drug Overdose Deaths,81,North Dakota,1 2018
29381,ND,2018,7,Number of Drug Overdose Deaths,69,North Dakota,7 2018
29384,ND,2018,6,Number of Drug Overdose Deaths,72,North Dakota,6 2018
29387,ND,2018,3,Number of Drug Overdose Deaths,76,North Dakota,3 2018
29390,ND,2018,5,Number of Drug Overdose Deaths,73,North Dakota,5 2018
29393,ND,2018,11,Number of Drug Overdose Deaths,71,North Dakota,11 2018
29395,ND,2018,10,Number of Drug Overdose Deaths,74,North Dakota,10 2018
29398,ND,2018,9,Number of Drug Overdose Deaths,72,North Dakota,9 2018
29401,ND,2019,4,Number of Drug Overdose Deaths,75,North Dakota,4 2019
29404,ND,2019,8,Number of Drug Overdose Deaths,88,North Dakota,8 2019
29407,ND,2019,12,Number of Drug Overdose Deaths,90,North Dakota,12 2019
29411,ND,2019,2,Number of Drug Overdose Deaths,70,North Dakota,2 2019
29412,ND,2019,1,Number of Drug Overdose Deaths,63,North Dakota,1 2019
29416,ND,2019,7,Number of Drug Overdose Deaths,86,North Dakota,7 2019
29420,ND,2019,6,Number of Drug Overdose Deaths,76,North Dakota,6 2019
29422,ND,2019,3,Number of Drug Overdose Deaths,76,North Dakota,3 2019
29426,ND,2019,5,Number of Drug Overdose Deaths,74,North Dakota,5 2019
29429,ND,2019,11,Number of Drug Overdose Deaths,88,North Dakota,11 2019
29432,ND,2019,10,Number of Drug Overdose Deaths,81,North Dakota,10 2019
29435,ND,2019,9,Number of Drug Overdose Deaths,84,North Dakota,9 2019
29438,ND,2020,4,Number of Drug Overdose Deaths,106,North Dakota,4 2020
29440,ND,2020,8,Number of Drug Overdose Deaths,108,North Dakota,8 2020
29443,ND,2020,12,Number of Drug Overdose Deaths,123,North Dakota,12 2020
29447,ND,2020,2,Number of Drug Overdose Deaths,101,North Dakota,2 2020
29450,ND,2020,1,Number of Drug Overdose Deaths,99,North Dakota,1 2020
29453,ND,2020,7,Number of Drug Overdose Deaths,107,North Dakota,7 2020
29456,ND,2020,6,Number of Drug Overdose Deaths,111,North Dakota,6 2020
29459,ND,2020,3,Number of Drug Overdose Deaths,104,North Dakota,3 2020
29461,ND,2020,5,Number of Drug Overdose Deaths,112,North Dakota,5 2020
29464,ND,2020,11,Number of Drug Overdose Deaths,114,North Dakota,11 2020
29466,ND,2020,10,Number of Drug Overdose Deaths,120,North Dakota,10 2020
29471,ND,2020,9,Number of Drug Overdose Deaths,116,North Dakota,9 2020
29474,ND,2021,4,Number of Drug Overdose Deaths,122,North Dakota,4 2021
29476,ND,2021,8,Number of Drug Overdose Deaths,130,North Dakota,8 2021
29480,ND,2021,12,Number of Drug Overdose Deaths,136,North Dakota,12 2021
29481,ND,2021,2,Number of Drug Overdose Deaths,120,North Dakota,2 2021
29485,ND,2021,1,Number of Drug Overdose Deaths,125,North Dakota,1 2021
29489,ND,2021,7,Number of Drug Overdose Deaths,128,North Dakota,7 2021
29492,ND,2021,6,Number of Drug Overdose Deaths,129,North Dakota,6 2021
29495,ND,2021,3,Number of Drug Overdose Deaths,120,North Dakota,3 2021
29497,ND,2021,5,Number of Drug Overdose Deaths,129,North Dakota,5 2021
29501,ND,2021,11,Number of Drug Overdose Deaths,138,North Dakota,11 2021
29504,ND,2021,10,Number of Drug Overdose Deaths,134,North Dakota,10 2021
29507,ND,2021,9,Number of Drug Overdose Deaths,129,North Dakota,9 2021
29509,ND,2022,4,Number of Drug Overdose Deaths,134,North Dakota,4 2022
29512,ND,2022,8,Number of Drug Overdose Deaths,138,North Dakota,8 2022
29514,ND,2022,2,Number of Drug Overdose Deaths,134,North Dakota,2 2022
29518,ND,2022,1,Number of Drug Overdose Deaths,131,North Dakota,1 2022
29521,ND,2022,7,Number of Drug Overdose Deaths,136,North Dakota,7 2022
29525,ND,2022,6,Number of Drug Overdose Deaths,133,North Dakota,6 2022
29527,ND,2022,3,Number of Drug Overdose Deaths,136,North Dakota,3 2022
29531,ND,2022,5,Number of Drug Overdose Deaths,129,North Dakota,5 2022
29532,NE,2015,4,Number of Drug Overdose Deaths,125,Nebraska,4 2015
29537,NE,2015,8,Number of Drug Overdose Deaths,131,Nebraska,8 2015
29538,NE,2015,12,Number of Drug Overdose Deaths,123,Nebraska,12 2015
29542,NE,2015,2,Number of Drug Overdose Deaths,129,Nebraska,2 2015
29546,NE,2015,1,Number of Drug Overdose Deaths,121,Nebraska,1 2015
29549,NE,2015,7,Number of Drug Overdose Deaths,132,Nebraska,7 2015
29551,NE,2015,6,Number of Drug Overdose Deaths,130,Nebraska,6 2015
29553,NE,2015,3,Number of Drug Overdose Deaths,131,Nebraska,3 2015
29558,NE,2015,5,Number of Drug Overdose Deaths,129,Nebraska,5 2015
29560,NE,2015,11,Number of Drug Overdose Deaths,126,Nebraska,11 2015
29563,NE,2015,10,Number of Drug Overdose Deaths,135,Nebraska,10 2015
29565,NE,2015,9,Number of Drug Overdose Deaths,135,Nebraska,9 2015
29569,NE,2016,4,Number of Drug Overdose Deaths,127,Nebraska,4 2016
29573,NE,2016,8,Number of Drug Overdose Deaths,118,Nebraska,8 2016
29574,NE,2016,12,Number of Drug Overdose Deaths,113,Nebraska,12 2016
29578,NE,2016,2,Number of Drug Overdose Deaths,126,Nebraska,2 2016
29582,NE,2016,1,Number of Drug Overdose Deaths,122,Nebraska,1 2016
29584,NE,2016,7,Number of Drug Overdose Deaths,118,Nebraska,7 2016
29588,NE,2016,6,Number of Drug Overdose Deaths,118,Nebraska,6 2016
29591,NE,2016,3,Number of Drug Overdose Deaths,125,Nebraska,3 2016
29594,NE,2016,5,Number of Drug Overdose Deaths,123,Nebraska,5 2016
29597,NE,2016,11,Number of Drug Overdose Deaths,114,Nebraska,11 2016
29600,NE,2016,10,Number of Drug Overdose Deaths,108,Nebraska,10 2016
29602,NE,2016,9,Number of Drug Overdose Deaths,113,Nebraska,9 2016
29606,NE,2017,4,Number of Drug Overdose Deaths,108,Nebraska,4 2017
29609,NE,2017,8,Number of Drug Overdose Deaths,124,Nebraska,8 2017
29612,NE,2017,12,Number of Drug Overdose Deaths,157,Nebraska,12 2017
29615,NE,2017,2,Number of Drug Overdose Deaths,116,Nebraska,2 2017
29618,NE,2017,1,Number of Drug Overdose Deaths,114,Nebraska,1 2017
29621,NE,2017,7,Number of Drug Overdose Deaths,121,Nebraska,7 2017
29623,NE,2017,6,Number of Drug Overdose Deaths,120,Nebraska,6 2017
29627,NE,2017,3,Number of Drug Overdose Deaths,110,Nebraska,3 2017
29630,NE,2017,5,Number of Drug Overdose Deaths,113,Nebraska,5 2017
29632,NE,2017,11,Number of Drug Overdose Deaths,154,Nebraska,11 2017
29636,NE,2017,10,Number of Drug Overdose Deaths,144,Nebraska,10 2017
29637,NE,2017,9,Number of Drug Overdose Deaths,131,Nebraska,9 2017
29641,NE,2018,4,Number of Drug Overdose Deaths,166,Nebraska,4 2018
29645,NE,2018,8,Number of Drug Overdose Deaths,158,Nebraska,8 2018
29648,NE,2018,12,Number of Drug Overdose Deaths,140,Nebraska,12 2018
29651,NE,2018,2,Number of Drug Overdose Deaths,150,Nebraska,2 2018
29653,NE,2018,1,Number of Drug Overdose Deaths,152,Nebraska,1 2018
29657,NE,2018,7,Number of Drug Overdose Deaths,166,Nebraska,7 2018
29660,NE,2018,6,Number of Drug Overdose Deaths,165,Nebraska,6 2018
29663,NE,2018,3,Number of Drug Overdose Deaths,163,Nebraska,3 2018
29666,NE,2018,5,Number of Drug Overdose Deaths,165,Nebraska,5 2018
29669,NE,2018,11,Number of Drug Overdose Deaths,139,Nebraska,11 2018
29671,NE,2018,10,Number of Drug Overdose Deaths,144,Nebraska,10 2018
29674,NE,2018,9,Number of Drug Overdose Deaths,153,Nebraska,9 2018
29677,NE,2019,4,Number of Drug Overdose Deaths,147,Nebraska,4 2019
29680,NE,2019,8,Number of Drug Overdose Deaths,143,Nebraska,8 2019
29683,NE,2019,12,Number of Drug Overdose Deaths,146,Nebraska,12 2019
29687,NE,2019,2,Number of Drug Overdose Deaths,150,Nebraska,2 2019
29688,NE,2019,1,Number of Drug Overdose Deaths,147,Nebraska,1 2019
29692,NE,2019,7,Number of Drug Overdose Deaths,139,Nebraska,7 2019
29696,NE,2019,6,Number of Drug Overdose Deaths,137,Nebraska,6 2019
29698,NE,2019,3,Number of Drug Overdose Deaths,151,Nebraska,3 2019
29702,NE,2019,5,Number of Drug Overdose Deaths,140,Nebraska,5 2019
29705,NE,2019,11,Number of Drug Overdose Deaths,149,Nebraska,11 2019
29708,NE,2019,10,Number of Drug Overdose Deaths,149,Nebraska,10 2019
29711,NE,2019,9,Number of Drug Overdose Deaths,149,Nebraska,9 2019
29714,NE,2020,4,Number of Drug Overdose Deaths,164,Nebraska,4 2020
29716,NE,2020,8,Number of Drug Overdose Deaths,192,Nebraska,8 2020
29719,NE,2020,12,Number of Drug Overdose Deaths,210,Nebraska,12 2020
29723,NE,2020,2,Number of Drug Overdose Deaths,141,Nebraska,2 2020
29726,NE,2020,1,Number of Drug Overdose Deaths,144,Nebraska,1 2020
29729,NE,2020,7,Number of Drug Overdose Deaths,181,Nebraska,7 2020
29732,NE,2020,6,Number of Drug Overdose Deaths,181,Nebraska,6 2020
29735,NE,2020,3,Number of Drug Overdose Deaths,148,Nebraska,3 2020
29737,NE,2020,5,Number of Drug Overdose Deaths,175,Nebraska,5 2020
29740,NE,2020,11,Number of Drug Overdose Deaths,202,Nebraska,11 2020
29742,NE,2020,10,Number of Drug Overdose Deaths,208,Nebraska,10 2020
29747,NE,2020,9,Number of Drug Overdose Deaths,201,Nebraska,9 2020
29750,NE,2021,4,Number of Drug Overdose Deaths,211,Nebraska,4 2021
29752,NE,2021,8,Number of Drug Overdose Deaths,228,Nebraska,8 2021
29756,NE,2021,12,Number of Drug Overdose Deaths,218,Nebraska,12 2021
29757,NE,2021,2,Number of Drug Overdose Deaths,219,Nebraska,2 2021
29761,NE,2021,1,Number of Drug Overdose Deaths,213,Nebraska,1 2021
29765,NE,2021,7,Number of Drug Overdose Deaths,214,Nebraska,7 2021
29768,NE,2021,6,Number of Drug Overdose Deaths,211,Nebraska,6 2021
29771,NE,2021,3,Number of Drug Overdose Deaths,215,Nebraska,3 2021
29773,NE,2021,5,Number of Drug Overdose Deaths,208,Nebraska,5 2021
29777,NE,2021,11,Number of Drug Overdose Deaths,224,Nebraska,11 2021
29780,NE,2021,10,Number of Drug Overdose Deaths,221,Nebraska,10 2021
29783,NE,2021,9,Number of Drug Overdose Deaths,221,Nebraska,9 2021
29785,NE,2022,4,Number of Drug Overdose Deaths,209,Nebraska,4 2022
29788,NE,2022,8,Number of Drug Overdose Deaths,207,Nebraska,8 2022
29790,NE,2022,2,Number of Drug Overdose Deaths,216,Nebraska,2 2022
29794,NE,2022,1,Number of Drug Overdose Deaths,214,Nebraska,1 2022
29797,NE,2022,7,Number of Drug Overdose Deaths,227,Nebraska,7 2022
29801,NE,2022,6,Number of Drug Overdose Deaths,226,Nebraska,6 2022
29803,NE,2022,3,Number of Drug Overdose Deaths,216,Nebraska,3 2022
29807,NE,2022,5,Number of Drug Overdose Deaths,216,Nebraska,5 2022
29813,NH,2015,4,Number of Drug Overdose Deaths,394,New Hampshire,4 2015
29830,NH,2015,8,Number of Drug Overdose Deaths,426,New Hampshire,8 2015
29833,NH,2015,12,Number of Drug Overdose Deaths,415,New Hampshire,12 2015
29854,NH,2015,2,Number of Drug Overdose Deaths,360,New Hampshire,2 2015
29867,NH,2015,1,Number of Drug Overdose Deaths,350,New Hampshire,1 2015
29879,NH,2015,7,Number of Drug Overdose Deaths,424,New Hampshire,7 2015
29887,NH,2015,6,Number of Drug Overdose Deaths,416,New Hampshire,6 2015
29897,NH,2015,3,Number of Drug Overdose Deaths,367,New Hampshire,3 2015
29913,NH,2015,5,Number of Drug Overdose Deaths,402,New Hampshire,5 2015
29919,NH,2015,11,Number of Drug Overdose Deaths,444,New Hampshire,11 2015
29937,NH,2015,10,Number of Drug Overdose Deaths,449,New Hampshire,10 2015
29940,NH,2015,9,Number of Drug Overdose Deaths,449,New Hampshire,9 2015
29959,NH,2016,4,Number of Drug Overdose Deaths,430,New Hampshire,4 2016
29974,NH,2016,8,Number of Drug Overdose Deaths,449,New Hampshire,8 2016
29979,NH,2016,12,Number of Drug Overdose Deaths,458,New Hampshire,12 2016
29995,NH,2016,2,Number of Drug Overdose Deaths,428,New Hampshire,2 2016
30010,NH,2016,1,Number of Drug Overdose Deaths,417,New Hampshire,1 2016
30019,NH,2016,7,Number of Drug Overdose Deaths,441,New Hampshire,7 2016
30034,NH,2016,6,Number of Drug Overdose Deaths,428,New Hampshire,6 2016
30045,NH,2016,3,Number of Drug Overdose Deaths,435,New Hampshire,3 2016
30056,NH,2016,5,Number of Drug Overdose Deaths,439,New Hampshire,5 2016
30067,NH,2016,11,Number of Drug Overdose Deaths,443,New Hampshire,11 2016
30081,NH,2016,10,Number of Drug Overdose Deaths,442,New Hampshire,10 2016
30093,NH,2016,9,Number of Drug Overdose Deaths,446,New Hampshire,9 2016
30106,NH,2017,4,Number of Drug Overdose Deaths,447,New Hampshire,4 2017
30119,NH,2017,8,Number of Drug Overdose Deaths,470,New Hampshire,8 2017
30131,NH,2017,12,Number of Drug Overdose Deaths,478,New Hampshire,12 2017
30141,NH,2017,2,Number of Drug Overdose Deaths,446,New Hampshire,2 2017
30155,NH,2017,1,Number of Drug Overdose Deaths,458,New Hampshire,1 2017
30166,NH,2017,7,Number of Drug Overdose Deaths,463,New Hampshire,7 2017
30173,NH,2017,6,Number of Drug Overdose Deaths,457,New Hampshire,6 2017
30189,NH,2017,3,Number of Drug Overdose Deaths,439,New Hampshire,3 2017
30202,NH,2017,5,Number of Drug Overdose Deaths,446,New Hampshire,5 2017
30213,NH,2017,11,Number of Drug Overdose Deaths,472,New Hampshire,11 2017
30224,NH,2017,10,Number of Drug Overdose Deaths,478,New Hampshire,10 2017
30230,NH,2017,9,Number of Drug Overdose Deaths,470,New Hampshire,9 2017
30248,NH,2018,4,Number of Drug Overdose Deaths,473,New Hampshire,4 2018
30262,NH,2018,8,Number of Drug Overdose Deaths,449,New Hampshire,8 2018
30275,NH,2018,12,Number of Drug Overdose Deaths,446,New Hampshire,12 2018
30286,NH,2018,2,Number of Drug Overdose Deaths,480,New Hampshire,2 2018
30298,NH,2018,1,Number of Drug Overdose Deaths,473,New Hampshire,1 2018
30309,NH,2018,7,Number of Drug Overdose Deaths,455,New Hampshire,7 2018
