Year,Month,Indicator,Value,State
2018,August,Number of Drug Overdose Deaths,449,New Hampshire
2018,December,Number of Drug Overdose Deaths,446,New Hampshire
2018,February,Number of Drug Overdose Deaths,480,New Hampshire
2018,January,Number of Drug Overdose Deaths,473,New Hampshire
2018,July,Number of Drug Overdose Deaths,455,New Hampshire
2018,June,Number of Drug Overdose Deaths,451,New Hampshire
2018,March,Number of Drug Overdose Deaths,490,New Hampshire
2018,May,Number of Drug Overdose Deaths,472,New Hampshire
2018,November,Number of Drug Overdose Deaths,450,New Hampshire
2018,October,Number of Drug Overdose Deaths,437,New Hampshire
2018,September,Number of Drug Overdose Deaths,438,New Hampshire
2019,April,Number of Drug Overdose Deaths,437,New Hampshire
2019,August,Number of Drug Overdose Deaths,398,New Hampshire
2019,December,Number of Drug Overdose Deaths,395,New Hampshire
2019,February,Number of Drug Overdose Deaths,449,New Hampshire
2019,January,Number of Drug Overdose Deaths,446,New Hampshire
2019,July,Number of Drug Overdose Deaths,406,New Hampshire
2019,June,Number of Drug Overdose Deaths,436,New Hampshire
2019,March,Number of Drug Overdose Deaths,440,New Hampshire
2019,May,Number of Drug Overdose Deaths,428,New Hampshire
2019,November,Number of Drug Overdose Deaths,385,New Hampshire
2019,October,Number of Drug Overdose Deaths,395,New Hampshire
2019,September,Number of Drug Overdose Deaths,400,New Hampshire
2020,April,Number of Drug Overdose Deaths,401,New Hampshire
2020,August,Number of Drug Overdose Deaths,423,New Hampshire
2020,December,Number of Drug Overdose Deaths,393,New Hampshire
2020,February,Number of Drug Overdose Deaths,389,New Hampshire
2020,January,Number of Drug Overdose Deaths,397,New Hampshire
2020,July,Number of Drug Overdose Deaths,429,New Hampshire
2020,June,Number of Drug Overdose Deaths,412,New Hampshire
2020,March,Number of Drug Overdose Deaths,391,New Hampshire
2020,May,Number of Drug Overdose Deaths,413,New Hampshire
2020,November,Number of Drug Overdose Deaths,406,New Hampshire
2020,October,Number of Drug Overdose Deaths,407,New Hampshire
2020,September,Number of Drug Overdose Deaths,418,New Hampshire
2021,April,Number of Drug Overdose Deaths,372,New Hampshire
2021,August,Number of Drug Overdose Deaths,393,New Hampshire
2021,December,Number of Drug Overdose Deaths,433,New Hampshire
2021,February,Number of Drug Overdose Deaths,382,New Hampshire
2021,January,Number of Drug Overdose Deaths,389,New Hampshire
2021,July,Number of Drug Overdose Deaths,377,New Hampshire
2021,June,Number of Drug Overdose Deaths,379,New Hampshire
2021,March,Number of Drug Overdose Deaths,378,New Hampshire
2021,May,Number of Drug Overdose Deaths,366,New Hampshire
2021,November,Number of Drug Overdose Deaths,418,New Hampshire
2021,October,Number of Drug Overdose Deaths,418,New Hampshire
2021,September,Number of Drug Overdose Deaths,405,New Hampshire
2022,April,Number of Drug Overdose Deaths,476,New Hampshire
2022,August,Number of Drug Overdose Deaths,448,New Hampshire
2022,February,Number of Drug Overdose Deaths,469,New Hampshire
2022,January,Number of Drug Overdose Deaths,455,New Hampshire
2022,July,Number of Drug Overdose Deaths,458,New Hampshire
2022,June,Number of Drug Overdose Deaths,462,New Hampshire
2022,March,Number of Drug Overdose Deaths,476,New Hampshire
2022,May,Number of Drug Overdose Deaths,467,New Hampshire
2015,April,Number of Drug Overdose Deaths,"1,240",New Jersey
2015,August,Number of Drug Overdose Deaths,"1,373",New Jersey
2015,December,Number of Drug Overdose Deaths,"1,423",New Jersey
2015,February,Number of Drug Overdose Deaths,"1,221",New Jersey
2015,January,Number of Drug Overdose Deaths,"1,210",New Jersey
2015,July,Number of Drug Overdose Deaths,"1,336",New Jersey
2015,June,Number of Drug Overdose Deaths,"1,305",New Jersey
2015,March,Number of Drug Overdose Deaths,"1,226",New Jersey
2015,May,Number of Drug Overdose Deaths,"1,277",New Jersey
2015,November,Number of Drug Overdose Deaths,"1,414",New Jersey
2015,October,Number of Drug Overdose Deaths,"1,413",New Jersey
2015,September,Number of Drug Overdose Deaths,"1,411",New Jersey
2016,April,Number of Drug Overdose Deaths,"1,628",New Jersey
2016,August,Number of Drug Overdose Deaths,"1,682",New Jersey
2016,December,Number of Drug Overdose Deaths,"1,971",New Jersey
2016,February,Number of Drug Overdose Deaths,"1,483",New Jersey
2016,January,Number of Drug Overdose Deaths,"1,433",New Jersey
2016,July,Number of Drug Overdose Deaths,"1,695",New Jersey
2016,June,Number of Drug Overdose Deaths,"1,651",New Jersey
2016,March,Number of Drug Overdose Deaths,"1,538",New Jersey
2016,May,Number of Drug Overdose Deaths,"1,637",New Jersey
2016,November,Number of Drug Overdose Deaths,"1,868",New Jersey
2016,October,Number of Drug Overdose Deaths,"1,777",New Jersey
2016,September,Number of Drug Overdose Deaths,"1,692",New Jersey
2017,April,Number of Drug Overdose Deaths,"2,217",New Jersey
2017,August,Number of Drug Overdose Deaths,"2,502",New Jersey
2017,December,Number of Drug Overdose Deaths,"2,621",New Jersey
2017,February,Number of Drug Overdose Deaths,"2,111",New Jersey
2017,January,Number of Drug Overdose Deaths,"2,082",New Jersey
2017,July,Number of Drug Overdose Deaths,"2,416",New Jersey
2017,June,Number of Drug Overdose Deaths,"2,397",New Jersey
2017,March,Number of Drug Overdose Deaths,"2,189",New Jersey
2017,May,Number of Drug Overdose Deaths,"2,305",New Jersey
2017,November,Number of Drug Overdose Deaths,"2,581",New Jersey
2017,October,Number of Drug Overdose Deaths,"2,565",New Jersey
2017,September,Number of Drug Overdose Deaths,"2,600",New Jersey
2018,April,Number of Drug Overdose Deaths,"2,604",New Jersey
2018,August,Number of Drug Overdose Deaths,"2,743",New Jersey
2018,December,Number of Drug Overdose Deaths,"2,857",New Jersey
2018,February,Number of Drug Overdose Deaths,"2,613",New Jersey
2018,January,Number of Drug Overdose Deaths,"2,605",New Jersey
2018,July,Number of Drug Overdose Deaths,"2,692",New Jersey
2018,June,Number of Drug Overdose Deaths,"2,648",New Jersey
2018,March,Number of Drug Overdose Deaths,"2,610",New Jersey
2018,May,Number of Drug Overdose Deaths,"2,629",New Jersey
2018,November,Number of Drug Overdose Deaths,"2,875",New Jersey
2018,October,Number of Drug Overdose Deaths,"2,859",New Jersey
2018,September,Number of Drug Overdose Deaths,"2,753",New Jersey
2019,April,Number of Drug Overdose Deaths,"2,771",New Jersey
2019,August,Number of Drug Overdose Deaths,"2,739",New Jersey
2019,December,Number of Drug Overdose Deaths,"2,774",New Jersey
2019,February,Number of Drug Overdose Deaths,"2,859",New Jersey
2019,January,Number of Drug Overdose Deaths,"2,819",New Jersey
2019,July,Number of Drug Overdose Deaths,"2,730",New Jersey
2019,June,Number of Drug Overdose Deaths,"2,721",New Jersey
2019,March,Number of Drug Overdose Deaths,"2,802",New Jersey
2019,May,Number of Drug Overdose Deaths,"2,749",New Jersey
2019,November,Number of Drug Overdose Deaths,"2,738",New Jersey
2019,October,Number of Drug Overdose Deaths,"2,695",New Jersey
2019,September,Number of Drug Overdose Deaths,"2,721",New Jersey
2020,April,Number of Drug Overdose Deaths,"2,919",New Jersey
2020,August,Number of Drug Overdose Deaths,"2,934",New Jersey
2020,December,Number of Drug Overdose Deaths,"2,817",New Jersey
2020,February,Number of Drug Overdose Deaths,"2,838",New Jersey
2020,January,Number of Drug Overdose Deaths,"2,843",New Jersey
2020,July,Number of Drug Overdose Deaths,"2,974",New Jersey
2020,June,Number of Drug Overdose Deaths,"2,996",New Jersey
2020,March,Number of Drug Overdose Deaths,"2,884",New Jersey
2020,May,Number of Drug Overdose Deaths,"2,972",New Jersey
2020,November,Number of Drug Overdose Deaths,"2,873",New Jersey
2020,October,Number of Drug Overdose Deaths,"2,898",New Jersey
2020,September,Number of Drug Overdose Deaths,"2,938",New Jersey
2021,April,Number of Drug Overdose Deaths,"2,881",New Jersey
2021,August,Number of Drug Overdose Deaths,"2,921",New Jersey
2021,December,Number of Drug Overdose Deaths,"3,009",New Jersey
2021,February,Number of Drug Overdose Deaths,"2,832",New Jersey
2021,January,Number of Drug Overdose Deaths,"2,821",New Jersey
2021,July,Number of Drug Overdose Deaths,"2,897",New Jersey
2021,June,Number of Drug Overdose Deaths,"2,867",New Jersey
2021,March,Number of Drug Overdose Deaths,"2,862",New Jersey
2021,May,Number of Drug Overdose Deaths,"2,826",New Jersey
2021,November,Number of Drug Overdose Deaths,"2,997",New Jersey
2021,October,Number of Drug Overdose Deaths,"3,028",New Jersey
2021,September,Number of Drug Overdose Deaths,"2,958",New Jersey
2022,April,Number of Drug Overdose Deaths,"3,004",New Jersey
2022,August,Number of Drug Overdose Deaths,"2,794",New Jersey
2022,February,Number of Drug Overdose Deaths,"3,028",New Jersey
2022,January,Number of Drug Overdose Deaths,"3,038",New Jersey
2022,July,Number of Drug Overdose Deaths,"2,879",New Jersey
2022,June,Number of Drug Overdose Deaths,"2,935",New Jersey
2022,March,Number of Drug Overdose Deaths,"3,011",New Jersey
2022,May,Number of Drug Overdose Deaths,"2,996",New Jersey
2015,April,Number of Drug Overdose Deaths,536,New Mexico
2015,August,Number of Drug Overdose Deaths,518,New Mexico
2015,December,Number of Drug Overdose Deaths,496,New Mexico
2015,February,Number of Drug Overdose Deaths,546,New Mexico
2015,January,Number of Drug Overdose Deaths,548,New Mexico
2015,July,Number of Drug Overdose Deaths,520,New Mexico
2015,June,Number of Drug Overdose Deaths,519,New Mexico
2015,March,Number of Drug Overdose Deaths,544,New Mexico
2015,May,Number of Drug Overdose Deaths,523,New Mexico
2015,November,Number of Drug Overdose Deaths,510,New Mexico
2015,October,Number of Drug Overdose Deaths,518,New Mexico
2015,September,Number of Drug Overdose Deaths,513,New Mexico
2016,April,Number of Drug Overdose Deaths,497,New Mexico
2016,August,Number of Drug Overdose Deaths,495,New Mexico
2016,December,Number of Drug Overdose Deaths,494,New Mexico
2016,February,Number of Drug Overdose Deaths,485,New Mexico
2016,January,Number of Drug Overdose Deaths,473,New Mexico
2016,July,Number of Drug Overdose Deaths,497,New Mexico
2016,June,Number of Drug Overdose Deaths,491,New Mexico
2016,March,Number of Drug Overdose Deaths,498,New Mexico
2016,May,Number of Drug Overdose Deaths,497,New Mexico
2016,November,Number of Drug Overdose Deaths,485,New Mexico
2016,October,Number of Drug Overdose Deaths,478,New Mexico
2016,September,Number of Drug Overdose Deaths,491,New Mexico
2017,April,Number of Drug Overdose Deaths,505,New Mexico
2017,August,Number of Drug Overdose Deaths,505,New Mexico
2017,December,Number of Drug Overdose Deaths,494,New Mexico
2017,February,Number of Drug Overdose Deaths,494,New Mexico
2017,January,Number of Drug Overdose Deaths,506,New Mexico
2017,July,Number of Drug Overdose Deaths,515,New Mexico
2017,June,Number of Drug Overdose Deaths,507,New Mexico
2017,March,Number of Drug Overdose Deaths,495,New Mexico
2017,May,Number of Drug Overdose Deaths,511,New Mexico
2017,November,Number of Drug Overdose Deaths,496,New Mexico
2017,October,Number of Drug Overdose Deaths,507,New Mexico
2017,September,Number of Drug Overdose Deaths,501,New Mexico
2018,April,Number of Drug Overdose Deaths,482,New Mexico
2018,August,Number of Drug Overdose Deaths,510,New Mexico
2018,December,Number of Drug Overdose Deaths,525,New Mexico
2018,February,Number of Drug Overdose Deaths,486,New Mexico
2018,January,Number of Drug Overdose Deaths,489,New Mexico
2018,July,Number of Drug Overdose Deaths,491,New Mexico
2018,June,Number of Drug Overdose Deaths,501,New Mexico
2018,March,Number of Drug Overdose Deaths,485,New Mexico
2018,May,Number of Drug Overdose Deaths,480,New Mexico
2018,November,Number of Drug Overdose Deaths,507,New Mexico
2018,October,Number of Drug Overdose Deaths,515,New Mexico
2018,September,Number of Drug Overdose Deaths,524,New Mexico
2019,April,Number of Drug Overdose Deaths,536,New Mexico
2019,August,Number of Drug Overdose Deaths,565,New Mexico
2019,December,Number of Drug Overdose Deaths,609,New Mexico
2019,February,Number of Drug Overdose Deaths,526,New Mexico
2019,January,Number of Drug Overdose Deaths,513,New Mexico
2019,July,Number of Drug Overdose Deaths,568,New Mexico
2019,June,Number of Drug Overdose Deaths,550,New Mexico
2019,March,Number of Drug Overdose Deaths,520,New Mexico
2019,May,Number of Drug Overdose Deaths,550,New Mexico
2019,November,Number of Drug Overdose Deaths,613,New Mexico
2019,October,Number of Drug Overdose Deaths,592,New Mexico
2019,September,Number of Drug Overdose Deaths,574,New Mexico
2020,April,Number of Drug Overdose Deaths,647,New Mexico
2020,August,Number of Drug Overdose Deaths,723,New Mexico
2020,December,Number of Drug Overdose Deaths,792,New Mexico
2020,February,Number of Drug Overdose Deaths,641,New Mexico
2020,January,Number of Drug Overdose Deaths,634,New Mexico
2020,July,Number of Drug Overdose Deaths,684,New Mexico
2020,June,Number of Drug Overdose Deaths,681,New Mexico
2020,March,Number of Drug Overdose Deaths,648,New Mexico
2020,May,Number of Drug Overdose Deaths,661,New Mexico
2020,November,Number of Drug Overdose Deaths,780,New Mexico
2020,October,Number of Drug Overdose Deaths,758,New Mexico
2020,September,Number of Drug Overdose Deaths,739,New Mexico
2021,April,Number of Drug Overdose Deaths,899,New Mexico
2021,August,Number of Drug Overdose Deaths,"1,005",New Mexico
2021,December,Number of Drug Overdose Deaths,"1,040",New Mexico
2021,February,Number of Drug Overdose Deaths,828,New Mexico
2021,January,Number of Drug Overdose Deaths,809,New Mexico
2021,July,Number of Drug Overdose Deaths,986,New Mexico
2021,June,Number of Drug Overdose Deaths,945,New Mexico
2021,March,Number of Drug Overdose Deaths,857,New Mexico
2021,May,Number of Drug Overdose Deaths,931,New Mexico
2021,November,Number of Drug Overdose Deaths,"1,030",New Mexico
2021,October,Number of Drug Overdose Deaths,"1,025",New Mexico
2021,September,Number of Drug Overdose Deaths,"1,016",New Mexico
2022,April,Number of Drug Overdose Deaths,"1,058",New Mexico
2022,August,Number of Drug Overdose Deaths,927,New Mexico
2022,February,Number of Drug Overdose Deaths,"1,075",New Mexico
2022,January,Number of Drug Overdose Deaths,"1,049",New Mexico
2022,July,Number of Drug Overdose Deaths,977,New Mexico
2022,June,Number of Drug Overdose Deaths,"1,013",New Mexico
2022,March,Number of Drug Overdose Deaths,"1,082",New Mexico
2022,May,Number of Drug Overdose Deaths,"1,031",New Mexico
2015,April,Number of Drug Overdose Deaths,584,Nevada
2015,August,Number of Drug Overdose Deaths,632,Nevada
2015,December,Number of Drug Overdose Deaths,665,Nevada
2015,February,Number of Drug Overdose Deaths,576,Nevada
2015,January,Number of Drug Overdose Deaths,578,Nevada
2015,July,Number of Drug Overdose Deaths,616,Nevada
2015,June,Number of Drug Overdose Deaths,619,Nevada
2015,March,Number of Drug Overdose Deaths,579,Nevada
2015,May,Number of Drug Overdose Deaths,598,Nevada
2015,November,Number of Drug Overdose Deaths,634,Nevada
2015,October,Number of Drug Overdose Deaths,628,Nevada
2015,September,Number of Drug Overdose Deaths,633,Nevada
2016,April,Number of Drug Overdose Deaths,683,Nevada
2016,August,Number of Drug Overdose Deaths,732,Nevada
2016,December,Number of Drug Overdose Deaths,707,Nevada
2016,February,Number of Drug Overdose Deaths,685,Nevada
2016,January,Number of Drug Overdose Deaths,669,Nevada
2016,July,Number of Drug Overdose Deaths,723,Nevada
2016,June,Number of Drug Overdose Deaths,691,Nevada
2016,March,Number of Drug Overdose Deaths,689,Nevada
2016,May,Number of Drug Overdose Deaths,679,Nevada
2016,November,Number of Drug Overdose Deaths,729,Nevada
2016,October,Number of Drug Overdose Deaths,739,Nevada
2016,September,Number of Drug Overdose Deaths,731,Nevada
